,0,1,2,3,4,5,6,7
0,0.22387118118186597,0.2415809822338478,0.22821253302151656,0.2591810541894264,0.2425378053357924,0.2678867230455337,0.3242311966280957,0.4672522974424611
1,0.2919907898874538,0.29080147029877385,0.2699475834408709,0.2920726990180619,0.32048873708956405,0.2838890508551197,0.295187310377708,0.38058971600911706
2,0.3623757922856356,0.37942529264759395,0.38072565010081794,0.41612736899935915,0.4210995816539924,0.3633690287743738,0.29799468224292386,0.2817534079421059
3,0.2749719986586954,0.2669520897370062,0.3244747460321841,0.35826605289688196,0.29359637182604653,0.30656841739296753,0.44281051409405253,0.4595591755785999
4,0.28840216740103625,0.26345528844783106,0.2653781997424058,0.2561156130018835,0.28159087375529174,0.28173844353657423,0.3134713890122712,0.33172940587522015
5,0.12793086093005543,0.12538274368661487,0.13783569229900922,0.15866579414798798,0.1835681700456665,0.2009547399381646,0.3994213782949416,0.5558364962184823
6,0.19799308159479415,0.1751241609814643,0.2304194766350785,0.24059672932717624,0.21041502474912657,0.2706987620273261,0.3732859452589501,0.5246331820461567
7,0.3317995756025448,0.30984704950248565,0.2837423700484233,0.33031425217045246,0.3157822586936887,0.31003763083748925,0.481389773875436,0.5063067487113165
8,0.24456377841737523,0.32770766509298904,0.3287094159827625,0.2971584831148093,0.33075660098571774,0.3674156904775003,0.4206961896805865,0.5430947395180746
9,0.21109654229927025,0.21194011003895347,0.21337027753672985,0.2352470481858155,0.21615569172967042,0.22575478992224238,0.2320044244857797,0.269225508894613
10,0.0925273443273512,0.13040362276108602,0.188008617857922,0.19766755391762972,0.3102644724581079,0.25564934583150606,0.3931803371524027,0.6731275759180717
11,0.2828747456686923,0.30114292647440843,0.27412097340998487,0.3443939057453534,0.32325566061111505,0.2823228998781655,0.49809020354994316,0.5473550415692172
12,0.2955069263738752,0.3423356233763156,0.3479224483659978,0.3502935016268902,0.35805862055472515,0.319289288129351,0.4886516591063576,0.5435709829588067
